employer,employer_url,ats,search_term,job_title,job_url,extraction_reason,captured_at
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Analyst II - Clinical Trials Coverage,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2502-W-Utopia-Rd-Phoenix-AZ-85027/Analyst-II---Clinical-Trials-Coverage_JR9090?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Clinical Trials Contract Analyst II,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---2502-W-Utopia-Rd-Phoenix-AZ-85027/Clinical-Trials-Contract-Analyst-II_JR0000006461?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Administrative Rep/House Supervisor RN PRN,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Thompson-Peak-Medical-Center---7400-E-Thompson-Peak-Pkwy-Scottsdale-AZ-85255/Administrative-Rep-House-Supervisor-RN_JR8992-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Security Officer- On Call,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Security-Officer--On-Call_JR9103?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Director Tax,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/HonorHealth---8125-N-Hayden-Rd-Scottsdale-AZ-85258/Director-Tax_JR9427?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Housekeeping Supervisor,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Housekeeping-Supervisor_JR0000006737-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Senior Director - Patient Financial Services,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Virtual---Arizona/Senior-Director---Patient-Financial-Services_JR8811?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Armed-Security-Officer_JR0000004914-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Security Officer On-Call,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Tempe-Medical-Center---1500-S-Mill-Ave-Tempe-AZ-85281/Security-Officer-On-Call_JR8442?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Center---9003-E-Shea-Blvd-Scottsdale-AZ-85260/Armed-Security-Officer_JR0000005680-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Security Officer- On Call,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Security-Officer--On-Call_JR9109-1?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Clinical Pharmacy Specialist- Ambulatory Care,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10200-N-92nd-St-Scottsdale-AZ-85258/Clinical-Pharmacy-Specialist--Ambulatory-Care_JR8810?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley---19829-N-27th-Ave-Phoenix-AZ-85027/Security-Armed-Officer_JR0000008213?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,public health,Armed Security Officer,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/John-C-Lincoln---250-E-Dunlap-Ave-Phoenix-AZ-85020/Armed-Security-Officer_JR8802?q=public%20health,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:38.721728+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Nurse II - Clinical Research - Oncology,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Research-Institute---10510-N-92nd-St-Scottsdale-AZ-85258/Nurse-II---Clinical-Research---Oncology_JR8980?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Nurse II - Clinical Research - Bone Marrow Transplant,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Research-Institute---10510-N-92nd-St-Scottsdale-AZ-85258/Nurse-II---Clinical-Research---Bone-Marrow-Transplant_JR0000007688-1?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Clinical Research Nurse - Multispecialty,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Shea-Medical-Office-Building---10290-N-92nd-St-Scottsdale-AZ-85258/Clinical-Research-Nurse---Multispecialty_JR0000002751-1?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Magnet Coordinator,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Osborn-Medical-Center---7400-E-Osborn-Rd-Scottsdale-AZ-85251/Magnet-Coordinator_JR0000007876-1?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
HonorHealth,https://jobs.honorhealth.com/,Workday,outcomes research,Lead - Genetic Counselor HonorHealth Cancer Care Deer Valley,https://honorhealth.wd12.myworkdayjobs.com/en-US/HonorHealth_careers/job/Deer-Valley-Medical-Office-Building---19646-N-27th-Ave-Phoenix-AZ-85027/Lead---Genetic-Counselor-HonorHealth-Cancer-Care-Deer-Valley_JR8498?q=outcomes%20research,card[css-19uc56f  jobTitle]; data-automation-id=jobTitle; url[/job/]; title_pattern,2026-06-21T22:52:44.918209+00:00
